id_cliente,nome,email,regiao,idade
42587719058,Enzo Paiva,enzo.paiva+9058@hotmail.com,Sudeste,38
55684936744,Caíque Rodrigues,caique.rodrigues+6744@uol.com.br,Centro-Oeste,31
95242915280,Caíque Correia,caique.correia+5280@mail.com,Nordeste,61
58142241762,Caio Dias,caio.dias+1762@yahoo.com,Nordeste,29
58721590405,Renato Rocha,renato.rocha+0405@live.com,Sudeste,18
11057943545,Diego Figueiredo,diego.figueiredo+3545@gmail.com,Nordeste,26
19624846207,Vinícius Siqueira,vinicius.siqueira+6207@bol.com.br,Nordeste,31
96618829251,Lucas Bonfim,lucas.bonfim+9251@uol.com.br,Sudeste,47
21849407485,Flávia Moreira,flavia.moreira+7485@yahoo.com,Sudeste,43
50167777834,Alice Andrade,alice.andrade+7834@gmail.com,Nordeste,27
60079358640,Adriana Silveira,adriana.silveira+8640@outlook.com,Sudeste,24
80946835881,Letícia Teixeira,leticia.teixeira+5881@yahoo.com,Nordeste,37
25532011560,Carla Novaes,carla.novaes+1560@gmail.com,Nordeste,50
87494756189,Clara Fernandes,clara.fernandes+6189@yahoo.com,Norte,45
61807453616,Bianca Barbosa,bianca.barbosa+3616@mail.com,Sudeste,49
67655319400,Caio Oliveira,caio.oliveira+9400@outlook.com,Centro-Oeste,64
12628348866,Fábio Albuquerque,fabio.albuquerque+8866@uol.com.br,Norte,39
68002031760,Simone Guimarães,simone.guimaraes+1760@bol.com.br,Norte,31
56622029057,Estela Dias,estela.dias+9057@outlook.com,Sudeste,40
87639932493,Carla Nunes,carla.nunes+2493@hotmail.com,Nordeste,49
54414248156,Tatiana Teixeira,tatiana.teixeira+8156@outlook.com,Nordeste,51
11456847021,Camila Barros,camila.barros+7021@live.com,Nordeste,30
11270544695,Beatriz Moraes,beatriz.moraes+4695@outlook.com,Sul,26
10940092212,Caio Xavier,caio.xavier+2212@gmail.com,Centro-Oeste,40
86873118972,Fabiana Lima,fabiana.lima+8972@gmail.com,Centro-Oeste,27
12818354462,Bruno Sant’Anna,bruno.santanna+4462@uol.com.br,Nordeste,39
74060628494,Elaine Martins,elaine.martins+8494@yahoo.com,Centro-Oeste,34
72339325841,Rafael Ribeiro,rafael.ribeiro+5841@gmail.com,Sul,40
55817021238,Otávio Moreira,otavio.moreira+1238@yahoo.com,Nordeste,33
37385728499,Cecília Coelho,cecilia.coelho+8499@live.com,Sudeste,50
48232448535,Cristiano Silva,cristiano.silva+8535@proton.me,Sudeste,41
37241301441,Cecília Cavalcante,cecilia.cavalcante+1441@proton.me,Sudeste,45
23890379185,Adriana Maia,adriana.maia+9185@bol.com.br,Sudeste,38
54681741649,Igor Gomes,igor.gomes+1649@gmail.com,Nordeste,28
44417184001,Renato Bonfim,renato.bonfim+4001@icloud.com,Nordeste,29
42646963217,Simone Bezerra,simone.bezerra+3217@proton.me,Norte,31
83811893566,Beatriz Teixeira,beatriz.teixeira+3566@proton.me,Sudeste,24
38092940855,Camila Mendes,camila.mendes+0855@mail.com,Nordeste,48
38444474322,Bárbara Sales,barbara.sales+4322@icloud.com,Sudeste,44
51800123242,Amanda Barros,amanda.barros+3242@icloud.com,Sudeste,73
12493136992,Rafael Reis,rafael.reis+6992@live.com,Nordeste,38
13264629313,Sofia Carvalho,sofia.carvalho+9313@bol.com.br,Sudeste,52
82890080438,Adriana Pontes,adriana.pontes+0438@gmail.com,Norte,31
86014779205,Thiago Dutra,thiago.dutra+9205@live.com,Centro-Oeste,20
81652350511,André Santos,andre.santos+0511@gmail.com,Norte,29
13071278827,José Correia,jose.correia+8827@gmail.com,Sudeste,21
55739295671,Fábio Pinheiro,fabio.pinheiro+5671@outlook.com,Sudeste,47
21751954941,Larissa Xavier,larissa.xavier+4941@live.com,Sudeste,27
11251235025,Yasmin Siqueira,yasmin.siqueira+5025@icloud.com,Sudeste,32
73938645991,Ana Aguiar,ana.aguiar+5991@bol.com.br,Sudeste,58
64182101325,Otávio Amorim,otavio.amorim+1325@hotmail.com,Sul,20
92006519015,Karina Pereira,karina.pereira+9015@bol.com.br,Sudeste,40
20378109152,Yasmin Silva,yasmin.silva+9152@gmail.com,Sudeste,33
85649399627,Gustavo Andrade,gustavo.andrade+9627@icloud.com,Sudeste,37
60883066143,Adriana Antunes,adriana.antunes+6143@live.com,Nordeste,42
23022530239,Felipe Rodrigues,felipe.rodrigues+0239@uol.com.br,Sudeste,32
53093813010,Isabela Pinheiro,isabela.pinheiro+3010@proton.me,Norte,21
70404432071,Elis Pereira,elis.pereira+2071@proton.me,Nordeste,21
30928306374,Enzo Rangel,enzo.rangel+6374@uol.com.br,Nordeste,58
23407413598,Helena Freitas,helena.freitas+3598@gmail.com,Sudeste,25
87820216606,Fábio Oliveira,fabio.oliveira+6606@outlook.com,Sudeste,43
30561667336,Breno Assis,breno.assis+7336@outlook.com,Sudeste,49
31928920143,Sofia Barreto,sofia.barreto+0143@yahoo.com,Sul,43
77129072737,Flávia Tavares,flavia.tavares+2737@bol.com.br,Sul,28
23307747063,Augusto Maia,augusto.maia+7063@gmail.com,Nordeste,37
15150505886,Tatiana Pinheiro,tatiana.pinheiro+5886@proton.me,Nordeste,50
35414889291,Igor Dutra,igor.dutra+9291@live.com,Sudeste,43
71179332452,Thiago Fernandes,thiago.fernandes+2452@mail.com,Nordeste,39
84624910936,Daniela Dutra,daniela.dutra+0936@proton.me,Nordeste,36
24070881450,Natalia Cardoso,natalia.cardoso+1450@bol.com.br,Nordeste,50
33542028671,Letícia Lima,leticia.lima+8671@live.com,Norte,22
74163342639,Erick Andrade,erick.andrade+2639@live.com,Sudeste,59
63010769655,Caíque Aguiar,caique.aguiar+9655@proton.me,Centro-Oeste,28
33021301071,Patrícia Dutra,patricia.dutra+1071@uol.com.br,Sudeste,39
94654202344,Heitor Toledo,heitor.toledo+2344@proton.me,Sudeste,42
66818781583,Vitória Batista,vitoria.batista+1583@hotmail.com,Sudeste,53
49797011842,Eduarda Mendes,eduarda.mendes+1842@mail.com,Nordeste,35
72168725809,Joana Novaes,joana.novaes+5809@bol.com.br,Sul,50
58689816421,Clara Tavares,clara.tavares+6421@icloud.com,Sudeste,26
99625356430,Daniela Antunes,daniela.antunes+6430@icloud.com,Sudeste,31
82758769849,Tatiana Bonfim,tatiana.bonfim+9849@uol.com.br,Nordeste,22
33223912111,Elis Pereira,elis.pereira+2111@bol.com.br,Norte,49
37838569458,Flávia Toledo,flavia.toledo+9458@proton.me,Nordeste,40
24932888474,João Santos,joao.santos+8474@hotmail.com,Nordeste,50
73554946839,Erick Azevedo,erick.azevedo+6839@yahoo.com,Sul,27
93441169927,Yasmin Moura,yasmin.moura+9927@proton.me,Sudeste,26
98974640706,Júlia Almeida,julia.almeida+0706@bol.com.br,Sudeste,38
73259354351,Jonathan Lima,jonathan.lima+4351@proton.me,Nordeste,59
48025615189,Adriana Moura,adriana.moura+5189@icloud.com,Sudeste,31
20242793596,Carla Xavier,carla.xavier+3596@gmail.com,Sudeste,21
55543461116,Cristiano Cunha,cristiano.cunha+1116@bol.com.br,Sudeste,30
71107637243,Eduarda Coelho,eduarda.coelho+7243@yahoo.com,Sudeste,62
44032334469,Antônio Queiroz,antonio.queiroz+4469@bol.com.br,Norte,30
27036103293,Heitor Moura,heitor.moura+3293@outlook.com,Sudeste,37
83588861895,Rodrigo Oliveira,rodrigo.oliveira+1895@hotmail.com,Sudeste,63
80193319773,Joana Monteiro,joana.monteiro+9773@icloud.com,Nordeste,51
79652233702,Helena Novaes,helena.novaes+3702@uol.com.br,Sudeste,32
40760876499,Lucas Cunha,lucas.cunha+6499@icloud.com,Sul,41
26107452842,Clara Oliveira,clara.oliveira+2842@icloud.com,Sudeste,30
24726840816,Yasmin Xavier,yasmin.xavier+0816@uol.com.br,Sudeste,62
34139439278,João Sales,joao.sales+9278@uol.com.br,Sul,43
30876829827,Sofia Monteiro,sofia.monteiro+9827@yahoo.com,Nordeste,40
36516494795,Evelin Oliveira,evelin.oliveira+4795@mail.com,Sudeste,49
26637692521,Carla Nunes,carla.nunes+2521@outlook.com,Sudeste,52
96649896189,Heitor Silveira,heitor.silveira+6189@hotmail.com,Nordeste,31
76718883989,Mariana Silveira,mariana.silveira+3989@yahoo.com,Centro-Oeste,41
78285159407,Breno Coelho,breno.coelho+9407@mail.com,Sudeste,73
94309312762,Camila Campos,camila.campos+2762@hotmail.com,Centro-Oeste,73
93607159548,Estela Pinheiro,estela.pinheiro+9548@mail.com,Sudeste,23
98213761489,Karina Barros,karina.barros+1489@bol.com.br,Sul,32
97101738075,Cecília Rezende,cecilia.rezende+8075@gmail.com,Sul,49
65414332530,Beatriz Gomes,beatriz.gomes+2530@outlook.com,Sudeste,52
86774018327,Lucas Coelho,lucas.coelho+8327@gmail.com,Sudeste,40
32289252053,Rafael Albuquerque,rafael.albuquerque+2053@gmail.com,Nordeste,20
58514442602,Rafael Rangel,rafael.rangel+2602@icloud.com,Sudeste,57
43545339460,Paula Brito,paula.brito+9460@gmail.com,Centro-Oeste,40
44332113255,Felipe Santos,felipe.santos+3255@gmail.com,Sul,30
28943357664,Clara Cardoso,clara.cardoso+7664@bol.com.br,Sudeste,20
32419540943,Yasmin Pinheiro,yasmin.pinheiro+0943@yahoo.com,Centro-Oeste,69
54414523651,Fabiana Silveira,fabiana.silveira+3651@outlook.com,Sudeste,31
62909649272,Henrique Pinheiro,henrique.pinheiro+9272@gmail.com,Sudeste,34
21054115598,Helena Tavares,helena.tavares+5598@live.com,Norte,53
88838534181,Tatiana Novaes,tatiana.novaes+4181@mail.com,Norte,38
58684857141,Erick Costa,erick.costa+7141@hotmail.com,Sudeste,30
99971667201,Renato Pires,renato.pires+7201@gmail.com,Nordeste,49
61271103120,Carla Tavares,carla.tavares+3120@mail.com,Sudeste,39
63929334172,Elis Albuquerque,elis.albuquerque+4172@live.com,Sudeste,27
13751488140,Bianca Maia,bianca.maia+8140@proton.me,Centro-Oeste,28
35128125402,Simone Silva,simone.silva+5402@hotmail.com,Sudeste,41
16873153167,Diego Costa,diego.costa+3167@mail.com,Sudeste,47
80181779612,Daniela Albuquerque,daniela.albuquerque+9612@yahoo.com,Nordeste,46
54352217399,João Pires,joao.pires+7399@yahoo.com,Norte,42
16563178174,Heitor Tavares,heitor.tavares+8174@icloud.com,Nordeste,53
14170216481,Cecília Sales,cecilia.sales+6481@live.com,Sudeste,49
42605109075,Cristiano Albuquerque,cristiano.albuquerque+9075@gmail.com,Sudeste,28
45011354927,Bianca Xavier,bianca.xavier+4927@yahoo.com,Sudeste,41
50959003209,Otávio Cavalcante,otavio.cavalcante+3209@live.com,Sul,64
79618375300,Carla Batista,carla.batista+5300@gmail.com,Sudeste,51
47931135871,Adriana Brito,adriana.brito+5871@gmail.com,Sudeste,60
31525211505,Cristiano Silva,cristiano.silva+1505@yahoo.com,Nordeste,62
20878122522,Cecília Pires,cecilia.pires+2522@mail.com,Sudeste,31
95421060611,Sofia Rodrigues,sofia.rodrigues+0611@proton.me,Sudeste,75
21736060204,Isabela Correia,isabela.correia+0204@icloud.com,Sudeste,21
19434901945,Gustavo Oliveira,gustavo.oliveira+1945@proton.me,Nordeste,39
30923368304,Elisa Santos,elisa.santos+8304@bol.com.br,Centro-Oeste,43
58496277126,André Assis,andre.assis+7126@mail.com,Sudeste,50
43052149554,Estela Queiroz,estela.queiroz+9554@mail.com,Nordeste,36
16600400793,Igor Cardoso,igor.cardoso+0793@gmail.com,Sudeste,19
65197436726,Antônio Macedo,antonio.macedo+6726@bol.com.br,Sudeste,44
53328363225,Sofia Antunes,sofia.antunes+3225@proton.me,Nordeste,70
98406795057,Adriana Pontes,adriana.pontes+5057@bol.com.br,Sudeste,29
61371342053,Adriana Amorim,adriana.amorim+2053@hotmail.com,Sul,41
43464706872,Paula Araújo,paula.araujo+6872@live.com,Sudeste,61
42258303367,Camila Mendes,camila.mendes+3367@icloud.com,Nordeste,34
20587598705,Caio Peixoto,caio.peixoto+8705@hotmail.com,Nordeste,29
15131788601,José Pires,jose.pires+8601@proton.me,Sudeste,47
53836110852,Natalia Azevedo,natalia.azevedo+0852@bol.com.br,Nordeste,63
98369455396,Amanda Aguiar,amanda.aguiar+5396@yahoo.com,Norte,60
92917105240,Thiago Rodrigues,thiago.rodrigues+5240@outlook.com,Sudeste,49
28062952891,Antônio Barros,antonio.barros+2891@uol.com.br,Sudeste,50
21338951730,Elisa Coelho,elisa.coelho+1730@live.com,Sudeste,50
54762008657,Yasmin Brito,yasmin.brito+8657@proton.me,Sudeste,60
39312012681,Letícia Souza,leticia.souza+2681@outlook.com,Sudeste,33
90371508780,Felipe Guimarães,felipe.guimaraes+8780@proton.me,Sudeste,27
11679283198,Beatriz Araújo,beatriz.araujo+3198@icloud.com,Nordeste,51
11713842873,Letícia Queiroz,leticia.queiroz+2873@uol.com.br,Nordeste,26
48158328241,Fábio Dias,fabio.dias+8241@icloud.com,Nordeste,36
83049249298,Helena Pinheiro,helena.pinheiro+9298@outlook.com,Sul,30
79018009045,Gustavo Barbosa,gustavo.barbosa+9045@outlook.com,Sudeste,41
31758455761,Karina Freitas,karina.freitas+5761@outlook.com,Sudeste,43
48547329372,Cecília Nunes,cecilia.nunes+9372@hotmail.com,Norte,41
47728155970,Amanda Reis,amanda.reis+5970@proton.me,Sudeste,48
97072086136,Paula Rezende,paula.rezende+6136@bol.com.br,Sudeste,26
90877267852,Erick Martins,erick.martins+7852@uol.com.br,Nordeste,31
52227992325,Fábio Dutra,fabio.dutra+2325@uol.com.br,Sul,50
86195410442,Cristiano Carvalho,cristiano.carvalho+0442@proton.me,Sul,28
50640520086,Estela Albuquerque,estela.albuquerque+0086@mail.com,Norte,28
58858258924,Bruno Xavier,bruno.xavier+8924@uol.com.br,Sudeste,47
70814422926,Fábio Albuquerque,fabio.albuquerque+2926@gmail.com,Sudeste,68
69741968755,Larissa Albuquerque,larissa.albuquerque+8755@uol.com.br,Nordeste,41
81433232032,Igor Brito,igor.brito+2032@yahoo.com,Nordeste,48
63317414153,Débora Novaes,debora.novaes+4153@outlook.com,Norte,49
54914627668,Antônio Dutra,antonio.dutra+7668@yahoo.com,Sudeste,31
77989468740,Alessandra Peixoto,alessandra.peixoto+8740@mail.com,Nordeste,38
68749493050,Fernando Moura,fernando.moura+3050@yahoo.com,Nordeste,32
18457305320,Otávio Dias,otavio.dias+5320@mail.com,Sudeste,24
21509213108,Bárbara Santos,barbara.santos+3108@outlook.com,Sudeste,46
76154905166,Rodrigo Rocha,rodrigo.rocha+5166@yahoo.com,Nordeste,40
15159092463,Bárbara Dutra,barbara.dutra+2463@proton.me,Nordeste,50
12915963658,Carla Teixeira,carla.teixeira+3658@hotmail.com,Sudeste,42
28703133506,José Guimarães,jose.guimaraes+3506@mail.com,Sul,59
10815480627,Rodrigo Batista,rodrigo.batista+0627@gmail.com,Sul,50
84155362689,Júlia Paiva,julia.paiva+2689@outlook.com,Sudeste,41
29990634721,Rodrigo Andrade,rodrigo.andrade+4721@live.com,Sudeste,22
36731134441,Vinícius Aguiar,vinicius.aguiar+4441@yahoo.com,Nordeste,19
22881793718,Jonathan Cunha,jonathan.cunha+3718@mail.com,Nordeste,21
45819774812,Diogo Toledo,diogo.toledo+4812@bol.com.br,Sul,47
71782673520,Erick Santos,erick.santos+3520@bol.com.br,Norte,69
66346343119,André Barreto,andre.barreto+3119@uol.com.br,Centro-Oeste,22
93772839960,Clara Dutra,clara.dutra+9960@yahoo.com,Sudeste,40
66902530724,Elaine Guimarães,elaine.guimaraes+0724@yahoo.com,Sudeste,33
61174177158,Erick Reis,erick.reis+7158@icloud.com,Nordeste,36
43549357961,Henrique Cardoso,henrique.cardoso+7961@proton.me,Nordeste,41
39701128534,João Siqueira,joao.siqueira+8534@bol.com.br,Nordeste,73
25747723595,Tatiana Rocha,tatiana.rocha+3595@live.com,Sudeste,47
16531229733,Clara Barros,clara.barros+9733@hotmail.com,Nordeste,59
41280664753,Heitor Moraes,heitor.moraes+4753@yahoo.com,Nordeste,39
81771555827,Clara Macedo,clara.macedo+5827@hotmail.com,Nordeste,28
48526420250,Júlia Moraes,julia.moraes+0250@yahoo.com,Sudeste,26
82981010774,Diego Pontes,diego.pontes+0774@mail.com,Nordeste,23
77945773991,Thiago Pinheiro,thiago.pinheiro+3991@hotmail.com,Sudeste,39
72678089002,Ana Pereira,ana.pereira+9002@icloud.com,Sul,52
46326982001,Augusto Correia,augusto.correia+2001@yahoo.com,Nordeste,40
79689494604,Matheus Moreira,matheus.moreira+4604@proton.me,Sul,30
77139700180,Elisa Novaes,elisa.novaes+0180@live.com,Sudeste,26
75861898340,Otávio Rodrigues,otavio.rodrigues+8340@bol.com.br,Norte,62
68861904935,Felipe Xavier,felipe.xavier+4935@hotmail.com,Sudeste,22
30120456488,Bárbara Correia,barbara.correia+6488@gmail.com,Nordeste,32
73162503224,Henrique Barreto,henrique.barreto+3224@icloud.com,Sul,53
96187821546,Enzo Assis,enzo.assis+1546@uol.com.br,Sudeste,33
78503869751,Thiago Albuquerque,thiago.albuquerque+9751@outlook.com,Sudeste,38
14676485362,Arthur Moreira,arthur.moreira+5362@icloud.com,Norte,49
93726823728,Alessandra Santos,alessandra.santos+3728@hotmail.com,Sudeste,42
29303936885,Adriana Tavares,adriana.tavares+6885@proton.me,Sul,59
35348010565,João Maia,joao.maia+0565@hotmail.com,Centro-Oeste,58
14838916031,Bruno Batista,bruno.batista+6031@bol.com.br,Norte,37
81370988676,Camila Santos,camila.santos+8676@outlook.com,Nordeste,37
68607885078,Fábio Santos,fabio.santos+5078@live.com,Sudeste,47
26773114474,Renato Guimarães,renato.guimaraes+4474@hotmail.com,Nordeste,41
11287742886,Sofia Tavares,sofia.tavares+2886@yahoo.com,Nordeste,58
73106374885,Paula Moraes,paula.moraes+4885@bol.com.br,Sul,50
15623747627,Sofia Rocha,sofia.rocha+7627@hotmail.com,Centro-Oeste,30
84644945107,Elisa Silva,elisa.silva+5107@hotmail.com,Sudeste,33
69104173219,Amanda Ribeiro,amanda.ribeiro+3219@hotmail.com,Sul,30
99474824146,André Tavares,andre.tavares+4146@uol.com.br,Nordeste,31
70355408564,Antônio Silveira,antonio.silveira+8564@outlook.com,Sul,49
65720635479,Caíque Rocha,caique.rocha+5479@uol.com.br,Nordeste,34
84278686583,Débora Tavares,debora.tavares+6583@live.com,Norte,32
48407277583,Carla Maia,carla.maia+7583@outlook.com,Sul,40
18809898194,Antônio Peixoto,antonio.peixoto+8194@hotmail.com,Sudeste,49
10420176849,Eduarda Rezende,eduarda.rezende+6849@live.com,Sudeste,20
45003036294,André Bonfim,andre.bonfim+6294@outlook.com,Sul,58
63320262610,Clara Macedo,clara.macedo+2610@outlook.com,Centro-Oeste,30
62873549312,Mariana Reis,mariana.reis+9312@bol.com.br,Sudeste,74
95172776938,Daniela Barros,daniela.barros+6938@proton.me,Sudeste,64
15756430217,André Barbosa,andre.barbosa+0217@proton.me,Sudeste,30
58646248802,Eduarda Reis,eduarda.reis+8802@bol.com.br,Nordeste,39
37742697483,Patrícia Santana,patricia.santana+7483@outlook.com,Sul,29
66744562090,Yasmin Fernandes,yasmin.fernandes+2090@gmail.com,Sul,31
56094815977,Breno Oliveira,breno.oliveira+5977@gmail.com,Centro-Oeste,59
33464149765,Jonathan Assis,jonathan.assis+9765@gmail.com,Sudeste,30
42944104846,Elis Silveira,elis.silveira+4846@hotmail.com,Nordeste,38
35622925934,Simone Azevedo,simone.azevedo+5934@hotmail.com,Centro-Oeste,42
92311428643,Carla Azevedo,carla.azevedo+8643@hotmail.com,Sudeste,50
77322792327,Diego Silva,diego.silva+2327@bol.com.br,Norte,48
27794004577,Rafael Monteiro,rafael.monteiro+4577@live.com,Nordeste,39
29569522132,Estela Macedo,estela.macedo+2132@live.com,Nordeste,37
21324910366,Eduarda Mendes,eduarda.mendes+0366@mail.com,Nordeste,39
51720226095,Otávio Cavalcante,otavio.cavalcante+6095@gmail.com,Nordeste,29
82139456942,Elaine Bonfim,elaine.bonfim+6942@uol.com.br,Sudeste,23
18017401483,Antônio Almeida,antonio.almeida+1483@gmail.com,Sul,57
34906482695,Estela Dias,estela.dias+2695@proton.me,Sul,47
48632177896,Thiago Rezende,thiago.rezende+7896@gmail.com,Norte,50
92849605932,Caíque Almeida,caique.almeida+5932@uol.com.br,Sudeste,74
80277698062,Alice Pires,alice.pires+8062@icloud.com,Sudeste,31
11843019968,Letícia Figueiredo,leticia.figueiredo+9968@yahoo.com,Sudeste,70
49677221569,Felipe Tavares,felipe.tavares+1569@mail.com,Sudeste,50
39916582300,Daniela Siqueira,daniela.siqueira+2300@yahoo.com,Norte,70
55182106334,Isabela Santana,isabela.santana+6334@yahoo.com,Norte,38
95085860633,Cecília Dutra,cecilia.dutra+0633@outlook.com,Norte,27
85055731182,Erick Ribeiro,erick.ribeiro+1182@yahoo.com,Sul,29
15126239590,Fernando Monteiro,fernando.monteiro+9590@icloud.com,Sudeste,42
24028989308,Simone Paiva,simone.paiva+9308@gmail.com,Centro-Oeste,21
79387282602,Carla Rocha,carla.rocha+2602@mail.com,Sudeste,29
35615114942,Felipe Dutra,felipe.dutra+4942@outlook.com,Sudeste,48
98430632763,Cristiano Almeida,cristiano.almeida+2763@uol.com.br,Sul,50
23044567865,João Fernandes,joao.fernandes+7865@icloud.com,Sudeste,21
87421388732,Alice Monteiro,alice.monteiro+8732@mail.com,Sudeste,58
50280506458,Tatiana Sant’Anna,tatiana.santanna+6458@mail.com,Sul,30
79393101851,Camila Teixeira,camila.teixeira+1851@live.com,Sudeste,24
70476944403,Henrique Bonfim,henrique.bonfim+4403@outlook.com,Nordeste,59
66636092911,Daniela Azevedo,daniela.azevedo+2911@icloud.com,Sudeste,62
60802600497,Patrícia Moreira,patricia.moreira+0497@bol.com.br,Sudeste,48
55593273692,Evelin Siqueira,evelin.siqueira+3692@bol.com.br,Nordeste,40
15823650120,Ana Xavier,ana.xavier+0120@hotmail.com,Nordeste,42
78323665597,Diogo Rocha,diogo.rocha+5597@mail.com,Sul,53
61924925164,Rafael Peixoto,rafael.peixoto+5164@icloud.com,Sudeste,32
94834422435,Fabiana Pontes,fabiana.pontes+2435@hotmail.com,Norte,57
46069782355,Cecília Pereira,cecilia.pereira+2355@gmail.com,Sudeste,40
12381681423,Mariana Dias,mariana.dias+1423@uol.com.br,Sudeste,40
25240749905,Camila Figueiredo,camila.figueiredo+9905@proton.me,Nordeste,58
65807369886,Patrícia Peixoto,patricia.peixoto+9886@outlook.com,Sudeste,49
36410613266,Arthur Teixeira,arthur.teixeira+3266@live.com,Sudeste,29
68723689819,Patrícia Macedo,patricia.macedo+9819@hotmail.com,Nordeste,33
27289073943,Helena Mendes,helena.mendes+3943@proton.me,Norte,21
43642496354,Arthur Barros,arthur.barros+6354@hotmail.com,Sudeste,27
27752995937,Elis Sales,elis.sales+5937@gmail.com,Nordeste,20
23656354479,Evelin Nunes,evelin.nunes+4479@outlook.com,Sudeste,20
35468578477,Otávio Azevedo,otavio.azevedo+8477@yahoo.com,Sudeste,41
25769253688,Caio Aguiar,caio.aguiar+3688@proton.me,Nordeste,31
25587258511,José Pires,jose.pires+8511@mail.com,Nordeste,31
52913736066,Camila Reis,camila.reis+6066@live.com,Sudeste,29
12461106125,Bianca Assis,bianca.assis+6125@hotmail.com,Nordeste,29
25511862135,Diogo Cunha,diogo.cunha+2135@mail.com,Sudeste,51
36579126846,Gustavo Albuquerque,gustavo.albuquerque+6846@live.com,Nordeste,41
34736769120,Otávio Queiroz,otavio.queiroz+9120@bol.com.br,Sudeste,42
12823077387,Mariana Barbosa,mariana.barbosa+7387@icloud.com,Norte,21
58330490839,Natalia Costa,natalia.costa+0839@gmail.com,Sul,23
11153812265,Enzo Assis,enzo.assis+2265@yahoo.com,Nordeste,41
89452757403,Joana Prado,joana.prado+7403@mail.com,Nordeste,28
88283169890,Carla Maia,carla.maia+9890@proton.me,Nordeste,37
72181623216,Flávia Nunes,flavia.nunes+3216@live.com,Sudeste,32
69094132427,Tatiana Macedo,tatiana.macedo+2427@proton.me,Sul,62
36949318030,Caio Lima,caio.lima+8030@live.com,Sudeste,31
88693352095,Isabela Nunes,isabela.nunes+2095@outlook.com,Nordeste,27
64101964493,Igor Martins,igor.martins+4493@gmail.com,Nordeste,21
43688971522,Vinícius Silveira,vinicius.silveira+1522@mail.com,Nordeste,74
76771646661,Alessandra Macedo,alessandra.macedo+6661@gmail.com,Nordeste,42
31972691873,Estela Santos,estela.santos+1873@bol.com.br,Nordeste,33
91279496256,Yasmin Teixeira,yasmin.teixeira+6256@yahoo.com,Sudeste,42
41733447797,Ana Brito,ana.brito+7797@mail.com,Sul,39
63751640556,Augusto Maia,augusto.maia+0556@outlook.com,Nordeste,41
36344883338,Augusto Silva,augusto.silva+3338@yahoo.com,Centro-Oeste,27
54607718339,Bianca Reis,bianca.reis+8339@live.com,Nordeste,50
41681097516,Elisa Pires,elisa.pires+7516@uol.com.br,Sudeste,31
89484728545,Fábio Azevedo,fabio.azevedo+8545@live.com,Sul,28
55593947972,Thiago Fonseca,thiago.fonseca+7972@uol.com.br,Nordeste,29
51426222368,André Oliveira,andre.oliveira+2368@hotmail.com,Sudeste,42
83429592389,Evelin Maia,evelin.maia+2389@live.com,Nordeste,21
52460033418,Estela Cavalcante,estela.cavalcante+3418@live.com,Sudeste,31
50509926064,Ana Moreira,ana.moreira+6064@icloud.com,Sudeste,39
17461096989,Jonathan Mendes,jonathan.mendes+6989@icloud.com,Nordeste,27
92431153566,Heitor Maia,heitor.maia+3566@live.com,Sudeste,69
11748657739,Daniela Moreira,daniela.moreira+7739@live.com,Nordeste,29
70736964128,Erick Lima,erick.lima+4128@yahoo.com,Sudeste,41
99211790050,Enzo Moreira,enzo.moreira+0050@outlook.com,Sudeste,78
68699668127,Flávia Coelho,flavia.coelho+8127@yahoo.com,Sudeste,39
89410556208,Ana Oliveira,ana.oliveira+6208@outlook.com,Sudeste,61
52689414236,Alessandra Cunha,alessandra.cunha+4236@outlook.com,Sul,29
12595066981,Débora Andrade,debora.andrade+6981@uol.com.br,Nordeste,22
96794392859,Gabriela Moura,gabriela.moura+2859@gmail.com,Centro-Oeste,29
84106545211,Larissa Toledo,larissa.toledo+5211@mail.com,Sudeste,56
46979001097,Fabiana Cunha,fabiana.cunha+1097@icloud.com,Centro-Oeste,40
46832512488,Ana Rodrigues,ana.rodrigues+2488@icloud.com,Norte,31
56493799455,Fabiana Andrade,fabiana.andrade+9455@live.com,Norte,38
42204070236,Enzo Figueiredo,enzo.figueiredo+0236@yahoo.com,Sudeste,20
16646597222,Elisa Monteiro,elisa.monteiro+7222@icloud.com,Sudeste,47
31266302128,Elisa Bezerra,elisa.bezerra+2128@uol.com.br,Nordeste,29
93720347403,Heitor Novaes,heitor.novaes+7403@mail.com,Sudeste,41
70091280094,Enzo Teixeira,enzo.teixeira+0094@outlook.com,Nordeste,20
56187956326,Camila Pires,camila.pires+6326@gmail.com,Sul,30
87433031257,Isabela Gomes,isabela.gomes+1257@proton.me,Sudeste,21
18755619021,Camila Batista,camila.batista+9021@gmail.com,Nordeste,28
80547668517,Júlia Silva,julia.silva+8517@yahoo.com,Sudeste,61
43250588674,Larissa Gomes,larissa.gomes+8674@uol.com.br,Norte,23
41727483908,Matheus Cunha,matheus.cunha+3908@gmail.com,Norte,43
78120340147,Isabela Rocha,isabela.rocha+0147@hotmail.com,Sudeste,48
92178834911,Jonathan Siqueira,jonathan.siqueira+4911@gmail.com,Sul,29
69086558782,Cecília Santana,cecilia.santana+8782@proton.me,Sudeste,48
64594763753,Amanda Siqueira,amanda.siqueira+3753@uol.com.br,Sudeste,31
28117620221,Fabiana Azevedo,fabiana.azevedo+0221@bol.com.br,Sul,60
